[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00785; AverageWriteTime: 0.00798; WriteBandwidth: 4011.17165; AbsErrorWrite: 0.00013; RelErrorWrite: 0.01587 %; ReadTime: 0.01013; AverageReadTime: 0.01050; ReadBandwidth: 3046.61699; AbsErrorRead: 0.00037; RelErrorRead: 0.03560 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 15; LaunchNum: 16; Timer: hpctimer_getwtime(); WriteTime: 0.00706; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00009; RelErrorWrite: 0.01231 %; ReadTime: 0.00910; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00031; RelErrorRead: 0.03336 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 16; LaunchNum: 17; Timer: hpctimer_getwtime(); WriteTime: 0.00752; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00038; RelErrorWrite: 0.05262 %; ReadTime: 0.00918; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00023; RelErrorRead: 0.02484 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 17; LaunchNum: 18; Timer: hpctimer_getwtime(); WriteTime: 0.00693; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00021; RelErrorWrite: 0.02946 %; ReadTime: 0.00911; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00031; RelErrorRead: 0.03281 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 18; LaunchNum: 19; Timer: hpctimer_getwtime(); WriteTime: 0.00724; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00009; RelErrorWrite: 0.01319 %; ReadTime: 0.00906; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00036; RelErrorRead: 0.03838 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 19; LaunchNum: 20; Timer: hpctimer_getwtime(); WriteTime: 0.00690; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00025; RelErrorWrite: 0.03461 %; ReadTime: 0.00892; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00049; RelErrorRead: 0.05246 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 20; LaunchNum: 21; Timer: hpctimer_getwtime(); WriteTime: 0.00738; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00024; RelErrorWrite: 0.03302 %; ReadTime: 0.00912; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00030; RelErrorRead: 0.03194 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 21; LaunchNum: 22; Timer: hpctimer_getwtime(); WriteTime: 0.00683; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00031; RelErrorWrite: 0.04365 %; ReadTime: 0.00889; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00053; RelErrorRead: 0.05602 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 22; LaunchNum: 23; Timer: hpctimer_getwtime(); WriteTime: 0.00721; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00007; RelErrorWrite: 0.00968 %; ReadTime: 0.00900; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00041; RelErrorRead: 0.04395 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 23; LaunchNum: 24; Timer: hpctimer_getwtime(); WriteTime: 0.00712; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00003; RelErrorWrite: 0.00394 %; ReadTime: 0.00900; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00042; RelErrorRead: 0.04434 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 24; LaunchNum: 25; Timer: hpctimer_getwtime(); WriteTime: 0.00697; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00017; RelErrorWrite: 0.02434 %; ReadTime: 0.01051; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00109; RelErrorRead: 0.11617 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 25; LaunchNum: 26; Timer: hpctimer_getwtime(); WriteTime: 0.00726; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00011; RelErrorWrite: 0.01581 %; ReadTime: 0.00997; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00055; RelErrorRead: 0.05884 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 26; LaunchNum: 27; Timer: hpctimer_getwtime(); WriteTime: 0.00765; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00050; RelErrorWrite: 0.07015 %; ReadTime: 0.01168; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00226; RelErrorRead: 0.24025 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 27; LaunchNum: 28; Timer: hpctimer_getwtime(); WriteTime: 0.00701; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00014; RelErrorWrite: 0.01902 %; ReadTime: 0.00941; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00001; RelErrorRead: 0.00110 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 28; LaunchNum: 29; Timer: hpctimer_getwtime(); WriteTime: 0.00712; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00003; RelErrorWrite: 0.00414 %; ReadTime: 0.00991; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00050; RelErrorRead: 0.05274 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 29; LaunchNum: 30; Timer: hpctimer_getwtime(); WriteTime: 0.00723; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00008; RelErrorWrite: 0.01173 %; ReadTime: 0.01010; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00068; RelErrorRead: 0.07267 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 30; LaunchNum: 31; Timer: hpctimer_getwtime(); WriteTime: 0.00762; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00047; RelErrorWrite: 0.06641 %; ReadTime: 0.01131; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00189; RelErrorRead: 0.20071 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 31; LaunchNum: 32; Timer: hpctimer_getwtime(); WriteTime: 0.00790; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00076; RelErrorWrite: 0.10592 %; ReadTime: 0.01055; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00113; RelErrorRead: 0.12016 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 32; LaunchNum: 33; Timer: hpctimer_getwtime(); WriteTime: 0.00743; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00028; RelErrorWrite: 0.03982 %; ReadTime: 0.01236; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00294; RelErrorRead: 0.31240 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 33; LaunchNum: 34; Timer: hpctimer_getwtime(); WriteTime: 0.00702; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00012; RelErrorWrite: 0.01721 %; ReadTime: 0.00905; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00037; RelErrorRead: 0.03878 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 34; LaunchNum: 35; Timer: hpctimer_getwtime(); WriteTime: 0.00691; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00024; RelErrorWrite: 0.03337 %; ReadTime: 0.01038; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00097; RelErrorRead: 0.10251 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 35; LaunchNum: 36; Timer: hpctimer_getwtime(); WriteTime: 0.00704; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00010; RelErrorWrite: 0.01459 %; ReadTime: 0.00915; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00026; RelErrorRead: 0.02781 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 36; LaunchNum: 37; Timer: hpctimer_getwtime(); WriteTime: 0.00688; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00027; RelErrorWrite: 0.03748 %; ReadTime: 0.00963; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00021; RelErrorRead: 0.02242 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 37; LaunchNum: 38; Timer: hpctimer_getwtime(); WriteTime: 0.00745; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00031; RelErrorWrite: 0.04285 %; ReadTime: 0.00928; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00013; RelErrorRead: 0.01410 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 38; LaunchNum: 39; Timer: hpctimer_getwtime(); WriteTime: 0.00693; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00022; RelErrorWrite: 0.03019 %; ReadTime: 0.00938; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00004; RelErrorRead: 0.00373 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 39; LaunchNum: 40; Timer: hpctimer_getwtime(); WriteTime: 0.00714; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00000; RelErrorWrite: 0.00050 %; ReadTime: 0.00905; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00036; RelErrorRead: 0.03841 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 40; LaunchNum: 41; Timer: hpctimer_getwtime(); WriteTime: 0.00694; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00020; RelErrorWrite: 0.02816 %; ReadTime: 0.00932; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00010; RelErrorRead: 0.01067 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 41; LaunchNum: 42; Timer: hpctimer_getwtime(); WriteTime: 0.00745; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00030; RelErrorWrite: 0.04198 %; ReadTime: 0.00923; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00018; RelErrorRead: 0.01939 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 42; LaunchNum: 43; Timer: hpctimer_getwtime(); WriteTime: 0.00692; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00023; RelErrorWrite: 0.03202 %; ReadTime: 0.00908; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00034; RelErrorRead: 0.03623 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 43; LaunchNum: 44; Timer: hpctimer_getwtime(); WriteTime: 0.00721; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00006; RelErrorWrite: 0.00861 %; ReadTime: 0.00944; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00002; RelErrorRead: 0.00231 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 44; LaunchNum: 45; Timer: hpctimer_getwtime(); WriteTime: 0.00699; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00016; RelErrorWrite: 0.02192 %; ReadTime: 0.00917; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00025; RelErrorRead: 0.02640 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 45; LaunchNum: 46; Timer: hpctimer_getwtime(); WriteTime: 0.00742; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00028; RelErrorWrite: 0.03863 %; ReadTime: 0.00932; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00010; RelErrorRead: 0.01050 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 46; LaunchNum: 47; Timer: hpctimer_getwtime(); WriteTime: 0.00713; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00001; RelErrorWrite: 0.00170 %; ReadTime: 0.00909; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00033; RelErrorRead: 0.03501 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 47; LaunchNum: 48; Timer: hpctimer_getwtime(); WriteTime: 0.00730; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00015; RelErrorWrite: 0.02118 %; ReadTime: 0.00923; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00018; RelErrorRead: 0.01941 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 48; LaunchNum: 49; Timer: hpctimer_getwtime(); WriteTime: 0.00691; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00024; RelErrorWrite: 0.03314 %; ReadTime: 0.00903; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00039; RelErrorRead: 0.04092 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 49; LaunchNum: 50; Timer: hpctimer_getwtime(); WriteTime: 0.00732; AverageWriteTime: 0.00715; WriteBandwidth: 4478.61955; AbsErrorWrite: 0.00018; RelErrorWrite: 0.02478 %; ReadTime: 0.00932; AverageReadTime: 0.00942; ReadBandwidth: 3398.24560; AbsErrorRead: 0.00010; RelErrorRead: 0.01073 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 0; LaunchNum: 1; Timer: hpctimer_getwtime(); WriteTime: 0.00725; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00004; RelErrorWrite: 0.00607 %; ReadTime: 0.00890; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00089; RelErrorRead: 0.09091 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 1; LaunchNum: 2; Timer: hpctimer_getwtime(); WriteTime: 0.00726; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00003; RelErrorWrite: 0.00413 %; ReadTime: 0.00923; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00056; RelErrorRead: 0.05705 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 2; LaunchNum: 3; Timer: hpctimer_getwtime(); WriteTime: 0.00708; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00021; RelErrorWrite: 0.02892 %; ReadTime: 0.00890; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00089; RelErrorRead: 0.09056 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 3; LaunchNum: 4; Timer: hpctimer_getwtime(); WriteTime: 0.00686; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00043; RelErrorWrite: 0.05904 %; ReadTime: 0.00914; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00065; RelErrorRead: 0.06631 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 4; LaunchNum: 5; Timer: hpctimer_getwtime(); WriteTime: 0.00724; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00005; RelErrorWrite: 0.00649 %; ReadTime: 0.00896; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00083; RelErrorRead: 0.08518 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 5; LaunchNum: 6; Timer: hpctimer_getwtime(); WriteTime: 0.00682; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00047; RelErrorWrite: 0.06450 %; ReadTime: 0.00929; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00050; RelErrorRead: 0.05134 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 6; LaunchNum: 7; Timer: hpctimer_getwtime(); WriteTime: 0.00724; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00005; RelErrorWrite: 0.00642 %; ReadTime: 0.00913; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00066; RelErrorRead: 0.06771 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 7; LaunchNum: 8; Timer: hpctimer_getwtime(); WriteTime: 0.00693; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00036; RelErrorWrite: 0.04995 %; ReadTime: 0.00897; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00082; RelErrorRead: 0.08371 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 8; LaunchNum: 9; Timer: hpctimer_getwtime(); WriteTime: 0.00732; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00003; RelErrorWrite: 0.00395 %; ReadTime: 0.00914; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00065; RelErrorRead: 0.06598 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 9; LaunchNum: 10; Timer: hpctimer_getwtime(); WriteTime: 0.00705; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00024; RelErrorWrite: 0.03272 %; ReadTime: 0.00892; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00087; RelErrorRead: 0.08911 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 10; LaunchNum: 11; Timer: hpctimer_getwtime(); WriteTime: 0.00747; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00018; RelErrorWrite: 0.02511 %; ReadTime: 0.00905; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00073; RelErrorRead: 0.07507 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 11; LaunchNum: 12; Timer: hpctimer_getwtime(); WriteTime: 0.00685; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00044; RelErrorWrite: 0.05996 %; ReadTime: 0.00884; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00095; RelErrorRead: 0.09747 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 12; LaunchNum: 13; Timer: hpctimer_getwtime(); WriteTime: 0.00738; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00009; RelErrorWrite: 0.01241 %; ReadTime: 0.00892; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00087; RelErrorRead: 0.08839 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 13; LaunchNum: 14; Timer: hpctimer_getwtime(); WriteTime: 0.00708; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00021; RelErrorWrite: 0.02903 %; ReadTime: 0.00884; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00095; RelErrorRead: 0.09674 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 14; LaunchNum: 15; Timer: hpctimer_getwtime(); WriteTime: 0.00698; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00031; RelErrorWrite: 0.04265 %; ReadTime: 0.00970; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00009; RelErrorRead: 0.00908 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 15; LaunchNum: 16; Timer: hpctimer_getwtime(); WriteTime: 0.00716; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00013; RelErrorWrite: 0.01817 %; ReadTime: 0.00928; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00051; RelErrorRead: 0.05176 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 16; LaunchNum: 17; Timer: hpctimer_getwtime(); WriteTime: 0.00697; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00032; RelErrorWrite: 0.04436 %; ReadTime: 0.00950; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00029; RelErrorRead: 0.02919 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 17; LaunchNum: 18; Timer: hpctimer_getwtime(); WriteTime: 0.00712; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00017; RelErrorWrite: 0.02278 %; ReadTime: 0.00917; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00062; RelErrorRead: 0.06303 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 18; LaunchNum: 19; Timer: hpctimer_getwtime(); WriteTime: 0.00696; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00034; RelErrorWrite: 0.04604 %; ReadTime: 0.01024; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00045; RelErrorRead: 0.04568 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 19; LaunchNum: 20; Timer: hpctimer_getwtime(); WriteTime: 0.00767; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00038; RelErrorWrite: 0.05187 %; ReadTime: 0.00987; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00008; RelErrorRead: 0.00815 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 20; LaunchNum: 21; Timer: hpctimer_getwtime(); WriteTime: 0.00718; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00011; RelErrorWrite: 0.01499 %; ReadTime: 0.01156; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00178; RelErrorRead: 0.18134 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 21; LaunchNum: 22; Timer: hpctimer_getwtime(); WriteTime: 0.00764; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00035; RelErrorWrite: 0.04844 %; ReadTime: 0.00980; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00001; RelErrorRead: 0.00145 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 22; LaunchNum: 23; Timer: hpctimer_getwtime(); WriteTime: 0.00713; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00016; RelErrorWrite: 0.02144 %; ReadTime: 0.01024; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00045; RelErrorRead: 0.04552 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 23; LaunchNum: 24; Timer: hpctimer_getwtime(); WriteTime: 0.00758; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00029; RelErrorWrite: 0.03925 %; ReadTime: 0.01010; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00031; RelErrorRead: 0.03169 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 24; LaunchNum: 25; Timer: hpctimer_getwtime(); WriteTime: 0.00728; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00001; RelErrorWrite: 0.00186 %; ReadTime: 0.01134; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00155; RelErrorRead: 0.15825 %;]
[MemoryType: HDD|SSD; BlockSize: 33554432; ElmentType: CHAR; BufferSize: 25; LaunchNum: 26; Timer: hpctimer_getwtime(); WriteTime: 0.00792; AverageWriteTime: 0.00729; WriteBandwidth: 4388.95892; AbsErrorWrite: 0.00063; RelErrorWrite: 0.08589 %; ReadTime: 0.00980; AverageReadTime: 0.00979; ReadBandwidth: 3268.82974; AbsErrorRead: 0.00001; RelErrorRead: 0.00124 %;]
